Date,Supplying_IU,Receiving_GU,Mode,Units_Dispatched,Unit_Type,Quantity_MT,Total_Cost_INR
2023-08-01,IU_Central_1,GU_Central_2,road,6280,Trucks (30 MT),188400.0,52954180.11
2023-08-01,IU_Central_2,GU_Central_1,road,12491,Trucks (30 MT),374730.0,47743171.58
2023-08-01,IU_Central_2,GU_Central_2,road,7471,Trucks (30 MT),224130.0,42724557.12
2023-08-01,IU_Central_3,GU_Central_1,road,2451,Trucks (30 MT),73530.0,11942700.58
2023-08-01,IU_Central_3,GU_Central_3,road,13756,Trucks (30 MT),412680.0,35319748.39
2023-08-01,IU_East_1,GU_East_3,road,12560,Trucks (30 MT),376800.0,122032816.46
2023-08-01,IU_East_2,GU_East_1,road,15438,Trucks (30 MT),463140.0,55854154.7
2023-08-01,IU_East_2,GU_East_3,road,1344,Trucks (30 MT),40320.0,8195742.72
2023-08-01,IU_East_3,GU_East_2,road,13653,Trucks (30 MT),409590.0,45014175.05
2023-08-01,IU_North_1,GU_North_2,road,7191,Trucks (30 MT),215730.0,36507433.17
2023-08-01,IU_North_1,GU_North_3,road,16135,Trucks (30 MT),484050.0,40486495.2
2023-08-01,IU_North_2,GU_North_2,road,11042,Trucks (30 MT),331260.0,87953505.12
2023-08-01,IU_North_3,GU_North_1,road,21189,Trucks (30 MT),635670.0,43276413.6
2023-08-01,IU_South_1,GU_South_2,road,19803,Trucks (30 MT),594090.0,32934312.72
2023-08-01,IU_South_1,GU_South_3,road,1619,Trucks (30 MT),48570.0,15730185.5
2023-08-01,IU_South_2,GU_South_1,road,712,Trucks (30 MT),21360.0,1267221.67
2023-08-01,IU_South_2,GU_South_3,road,21402,Trucks (30 MT),642060.0,41213647.95
2023-08-01,IU_South_3,GU_South_1,road,19073,Trucks (30 MT),572190.0,134115450.62
2023-08-01,IU_West_1,GU_West_2,road,16156,Trucks (30 MT),484680.0,52795223.04
2023-08-01,IU_West_2,GU_West_3,road,15846,Trucks (30 MT),475380.0,112348864.39
2023-08-01,IU_West_3,GU_West_1,road,17725,Trucks (30 MT),531750.0,44476177.71
2023-09-01,IU_Central_2,GU_Central_1,road,9371,Trucks (30 MT),281130.0,35975724.16
2023-09-01,IU_Central_2,GU_Central_2,road,18374,Trucks (30 MT),551220.0,105538786.08
2023-09-01,IU_Central_3,GU_Central_1,road,8461,Trucks (30 MT),253830.0,41408593.31
2023-09-01,IU_Central_3,GU_Central_3,road,17369,Trucks (30 MT),521070.0,44792963.73
2023-09-01,IU_East_1,GU_East_3,road,11960,Trucks (30 MT),358800.0,116715282.17
2023-09-01,IU_East_2,GU_East_1,road,16216,Trucks (30 MT),486480.0,58927461.39
2023-09-01,IU_East_2,GU_East_3,road,5655,Trucks (30 MT),169650.0,34636277.19
2023-09-01,IU_East_3,GU_East_2,road,15469,Trucks (30 MT),464070.0,51226300.65
2023-09-01,IU_North_1,GU_North_2,road,15256,Trucks (30 MT),457680.0,77793308.02
2023-09-01,IU_North_1,GU_North_3,road,23567,Trucks (30 MT),707010.0,59395708.1
2023-09-01,IU_North_2,GU_North_2,road,5793,Trucks (30 MT),173790.0,46346664.78
2023-09-01,IU_North_3,GU_North_1,road,21831,Trucks (30 MT),654930.0,44784113.4
2023-09-01,IU_South_1,GU_South_2,road,20471,Trucks (30 MT),614130.0,34195284.8
2023-09-01,IU_South_2,GU_South_1,road,19803,Trucks (30 MT),594090.0,35400804.66
2023-09-01,IU_South_2,GU_South_3,road,21300,Trucks (30 MT),639000.0,41197973.14
2023-09-01,IU_South_3,GU_South_1,road,5202,Trucks (30 MT),156060.0,36740046.5
2023-09-01,IU_West_1,GU_West_2,road,14846,Trucks (30 MT),445380.0,48728135.04
2023-09-01,IU_West_2,GU_West_3,road,23422,Trucks (30 MT),702660.0,166794820.92
2023-09-01,IU_West_3,GU_West_1,road,18193,Trucks (30 MT),545790.0,45851661.96
2023-10-01,IU_Central_1,GU_Central_2,road,6609,Trucks (30 MT),198270.0,56268629.46
2023-10-01,IU_Central_2,GU_Central_1,road,16587,Trucks (30 MT),497610.0,64013545.62
2023-10-01,IU_Central_2,GU_Central_2,road,13096,Trucks (30 MT),392880.0,75618399.36
2023-10-01,IU_Central_3,GU_Central_1,road,4352,Trucks (30 MT),130560.0,21411056.64
2023-10-01,IU_Central_3,GU_Central_3,road,22354,Trucks (30 MT),670620.0,57952297.92
2023-10-01,IU_East_1,GU_East_3,road,7930,Trucks (30 MT),237900.0,77794727.4
2023-10-01,IU_East_2,GU_East_1,road,19324,Trucks (30 MT),579720.0,70591344.96
2023-10-01,IU_East_2,GU_East_3,road,13000,Trucks (30 MT),390000.0,80042820.0
2023-10-01,IU_East_3,GU_East_2,road,22050,Trucks (30 MT),661500.0,73404009.0
2023-10-01,IU_North_1,GU_North_2,road,11170,Trucks (30 MT),335100.0,57257866.8
2023-10-01,IU_North_1,GU_North_3,road,27809,Trucks (30 MT),834270.0,70455770.04
2023-10-01,IU_North_2,GU_North_2,road,12292,Trucks (30 MT),368760.0,98859393.36
2023-10-01,IU_North_3,GU_North_1,road,27944,Trucks (30 MT),838320.0,57626116.8
2023-10-01,IU_South_1,GU_South_2,road,24526,Trucks (30 MT),735780.0,41184549.72
2023-10-01,IU_South_2,GU_South_1,road,12606,Trucks (30 MT),378180.0,22653738.36
2023-10-01,IU_South_2,GU_South_3,road,30203,Trucks (30 MT),906090.0,58725505.08
2023-10-01,IU_South_3,GU_South_1,road,19445,Trucks (30 MT),583350.0,138056777.7
2023-10-01,IU_West_1,GU_West_2,road,22353,Trucks (30 MT),670590.0,73754170.56
2023-10-01,IU_West_2,GU_West_3,road,26484,Trucks (30 MT),794520.0,189593129.52
2023-10-01,IU_West_3,GU_West_1,road,27220,Trucks (30 MT),816600.0,68963503.2
2023-11-01,IU_Central_1,GU_Central_2,road,669,Trucks (30 MT),20070.0,5752170.95
2023-11-01,IU_Central_2,GU_Central_1,road,17714,Trucks (30 MT),531420.0,69039201.55
2023-11-01,IU_Central_2,GU_Central_2,road,22727,Trucks (30 MT),681810.0,132527500.56
2023-11-01,IU_Central_3,GU_Central_1,road,11681,Trucks (30 MT),350430.0,58036915.0
2023-11-01,IU_Central_3,GU_Central_3,road,25606,Trucks (30 MT),768180.0,67039727.04
2023-11-01,IU_East_1,GU_East_3,road,15146,Trucks (30 MT),454380.0,150054840.67
2023-11-01,IU_East_2,GU_East_1,road,25451,Trucks (30 MT),763530.0,93893247.46
2023-11-01,IU_East_2,GU_East_3,road,6608,Trucks (30 MT),198240.0,41088864.96
2023-11-01,IU_East_3,GU_East_2,road,22227,Trucks (30 MT),666810.0,74725205.32
2023-11-01,IU_North_1,GU_North_2,road,30880,Trucks (30 MT),926400.0,159857995.89
2023-11-01,IU_North_1,GU_North_3,road,29443,Trucks (30 MT),883290.0,75333532.78
2023-11-01,IU_North_2,GU_North_2,road,1991,Trucks (30 MT),59730.0,16171180.74
2023-11-01,IU_North_3,GU_North_1,road,36402,Trucks (30 MT),1092060.0,75810805.2
2023-11-01,IU_South_1,GU_South_2,road,36867,Trucks (30 MT),1106010.0,62520217.28
2023-11-01,IU_South_2,GU_South_1,road,25764,Trucks (30 MT),772920.0,46757464.15
2023-11-01,IU_South_2,GU_South_3,road,26715,Trucks (30 MT),801450.0,52457421.34
2023-11-01,IU_South_3,GU_South_1,road,3560,Trucks (30 MT),106800.0,25525535.66
2023-11-01,IU_West_1,GU_West_2,road,25640,Trucks (30 MT),769200.0,85436582.4
2023-11-01,IU_West_2,GU_West_3,road,25384,Trucks (30 MT),761520.0,183516093.87
2023-11-01,IU_West_3,GU_West_1,road,27439,Trucks (30 MT),823170.0,70206052.58
2023-12-01,IU_Central_2,GU_Central_1,road,21476,Trucks (30 MT),644280.0,82535826.88
2023-12-01,IU_Central_2,GU_Central_2,road,30832,Trucks (30 MT),924960.0,177286466.56
2023-12-01,IU_Central_3,GU_Central_1,road,6386,Trucks (30 MT),191580.0,31286948.05
2023-12-01,IU_Central_3,GU_Central_3,road,27740,Trucks (30 MT),832200.0,71615486.17
2023-12-01,IU_East_1,GU_East_3,road,22567,Trucks (30 MT),677010.0,220463083.85
2023-12-01,IU_East_2,GU_East_1,road,29707,Trucks (30 MT),891210.0,108068294.35
2023-12-01,IU_East_2,GU_East_3,road,6642,Trucks (30 MT),199260.0,40725176.3
2023-12-01,IU_East_3,GU_East_2,road,31199,Trucks (30 MT),935970.0,103427715.76
2023-12-01,IU_North_1,GU_North_2,road,17991,Trucks (30 MT),539730.0,91837989.46
2023-12-01,IU_North_1,GU_North_3,road,34820,Trucks (30 MT),1044600.0,87850661.03
2023-12-01,IU_North_2,GU_North_2,road,20095,Trucks (30 MT),602850.0,160941658.8
2023-12-01,IU_North_3,GU_North_1,road,36606,Trucks (30 MT),1098180.0,75174081.6
2023-12-01,IU_South_1,GU_South_2,road,36602,Trucks (30 MT),1098060.0,61206491.86
2023-12-01,IU_South_2,GU_South_1,road,16069,Trucks (30 MT),482070.0,28756531.46
2023-12-01,IU_South_2,GU_South_3,road,38640,Trucks (30 MT),1159200.0,74816755.2
2023-12-01,IU_South_3,GU_South_1,road,25547,Trucks (30 MT),766410.0,180623713.25
2023-12-01,IU_West_1,GU_West_2,road,31227,Trucks (30 MT),936810.0,102604427.52
2023-12-01,IU_West_2,GU_West_3,road,25785,Trucks (30 MT),773550.0,183819349.54
2023-12-01,IU_West_3,GU_West_1,road,27861,Trucks (30 MT),835830.0,70293143.79
2024-01-01,IU_Central_1,GU_Central_2,road,7679,Trucks (30 MT),230370.0,64953721.04
2024-01-01,IU_Central_2,GU_Central_1,road,18921,Trucks (30 MT),567630.0,72546573.84
2024-01-01,IU_Central_2,GU_Central_2,road,22423,Trucks (30 MT),672690.0,128632678.72
2024-01-01,IU_Central_3,GU_Central_1,road,13203,Trucks (30 MT),396090.0,64534302.41
2024-01-01,IU_Central_3,GU_Central_3,road,32844,Trucks (30 MT),985320.0,84594132.48
2024-01-01,IU_East_1,GU_East_3,road,18576,Trucks (30 MT),557280.0,181049763.29
2024-01-01,IU_East_2,GU_East_1,road,32787,Trucks (30 MT),983610.0,118993952.78
2024-01-01,IU_East_2,GU_East_3,road,17599,Trucks (30 MT),527970.0,107655396.01
2024-01-01,IU_East_3,GU_East_2,road,35923,Trucks (30 MT),1077690.0,118809882.73
2024-01-01,IU_North_1,GU_North_2,road,26739,Trucks (30 MT),802170.0,136174545.67
2024-01-01,IU_North_1,GU_North_3,road,43845,Trucks (30 MT),1315350.0,110362124.23
2024-01-01,IU_North_2,GU_North_2,road,12020,Trucks (30 MT),360600.0,96043646.4
2024-01-01,IU_North_3,GU_North_1,road,38284,Trucks (30 MT),1148520.0,78436259.2
2024-01-01,IU_South_1,GU_South_2,road,45324,Trucks (30 MT),1359720.0,75614417.69
2024-01-01,IU_South_2,GU_South_1,road,210,Trucks (30 MT),6300.0,374930.4
2024-01-01,IU_South_2,GU_South_3,road,54356,Trucks (30 MT),1630680.0,105000882.93
2024-01-01,IU_South_3,GU_South_1,road,54057,Trucks (30 MT),1621710.0,381303250.94
2024-01-01,IU_West_1,GU_West_2,road,34279,Trucks (30 MT),1028370.0,112369304.32
2024-01-01,IU_West_2,GU_West_3,road,31031,Trucks (30 MT),930930.0,220700628.72
2024-01-01,IU_West_3,GU_West_1,road,34983,Trucks (30 MT),1049490.0,88055609.35
2024-02-01,IU_Central_1,GU_Central_2,road,6316,Trucks (30 MT),189480.0,53883564.48
2024-02-01,IU_Central_2,GU_Central_1,road,12337,Trucks (30 MT),370110.0,47708659.44
2024-02-01,IU_Central_2,GU_Central_2,road,30785,Trucks (30 MT),923550.0,178119547.2
2024-02-01,IU_Central_3,GU_Central_1,road,21889,Trucks (30 MT),656670.0,107909267.76
2024-02-01,IU_Central_3,GU_Central_3,road,33564,Trucks (30 MT),1006920.0,87191216.64
2024-02-01,IU_East_1,GU_East_3,road,7274,Trucks (30 MT),218220.0,71504583.84
2024-02-01,IU_East_2,GU_East_1,road,38011,Trucks (30 MT),1140330.0,139138505.28
2024-02-01,IU_East_2,GU_East_3,road,23162,Trucks (30 MT),694860.0,142902128.16
2024-02-01,IU_East_3,GU_East_2,road,38094,Trucks (30 MT),1142820.0,127072441.44
2024-02-01,IU_North_1,GU_North_2,road,24075,Trucks (30 MT),722250.0,123660756.0
2024-02-01,IU_North_1,GU_North_3,road,47213,Trucks (30 MT),1416390.0,119860587.36
2024-02-01,IU_North_2,GU_North_2,road,30762,Trucks (30 MT),922860.0,247909727.52
2024-02-01,IU_North_3,GU_North_1,road,46696,Trucks (30 MT),1400880.0,96492614.4
2024-02-01,IU_South_1,GU_South_2,road,49681,Trucks (30 MT),1490430.0,83595237.84
2024-02-01,IU_South_2,GU_South_1,road,19448,Trucks (30 MT),583440.0,35020402.56
2024-02-01,IU_South_2,GU_South_3,road,49632,Trucks (30 MT),1488960.0,96699018.24
2024-02-01,IU_South_3,GU_South_1,road,30420,Trucks (30 MT),912600.0,216417614.4
2024-02-01,IU_West_1,GU_West_2,road,33733,Trucks (30 MT),1011990.0,111529393.92
2024-02-01,IU_West_2,GU_West_3,road,37993,Trucks (30 MT),1139790.0,272537466.48
2024-02-01,IU_West_3,GU_West_1,road,38476,Trucks (30 MT),1154280.0,97679790.72
2024-03-01,IU_Central_2,GU_Central_1,road,20309,Trucks (30 MT),609270.0,79814370.0
2024-03-01,IU_Central_2,GU_Central_2,road,37039,Trucks (30 MT),1111170.0,217789320.0
2024-03-01,IU_Central_3,GU_Central_1,road,16842,Trucks (30 MT),505260.0,84378420.0
2024-03-01,IU_Central_3,GU_Central_3,road,38644,Trucks (30 MT),1159320.0,102020160.0
2024-03-01,IU_East_1,GU_East_3,road,27532,Trucks (30 MT),825960.0,275044680.0
2024-03-01,IU_East_2,GU_East_1,road,35501,Trucks (30 MT),1065030.0,132063720.0
2024-03-01,IU_East_2,GU_East_3,road,20164,Trucks (30 MT),604920.0,126428280.0
2024-03-01,IU_East_3,GU_East_2,road,36728,Trucks (30 MT),1101840.0,124507920.0
2024-03-01,IU_North_1,GU_North_2,road,23330,Trucks (30 MT),699900.0,121782600.0
2024-03-01,IU_North_1,GU_North_3,road,48448,Trucks (30 MT),1453440.0,124995840.0
2024-03-01,IU_North_2,GU_North_2,road,28842,Trucks (30 MT),865260.0,236215980.0
2024-03-01,IU_North_3,GU_North_1,road,47262,Trucks (30 MT),1417860.0,99250200.0
2024-03-01,IU_South_1,GU_South_2,road,53087,Trucks (30 MT),1592610.0,90778770.0
2024-03-01,IU_South_2,GU_South_1,road,37515,Trucks (30 MT),1125450.0,68652450.0
2024-03-01,IU_South_2,GU_South_3,road,48096,Trucks (30 MT),1442880.0,95230080.0
2024-03-01,IU_South_3,GU_South_1,road,16317,Trucks (30 MT),489510.0,117971910.0
2024-03-01,IU_West_1,GU_West_2,road,39461,Trucks (30 MT),1183830.0,132588960.0
2024-03-01,IU_West_2,GU_West_3,road,41107,Trucks (30 MT),1233210.0,299670030.0
2024-03-01,IU_West_3,GU_West_1,road,38908,Trucks (30 MT),1167240.0,100382640.0
2024-04-01,IU_Central_2,GU_Central_1,road,15706,Trucks (30 MT),471180.0,61724580.0
2024-04-01,IU_Central_2,GU_Central_2,road,34817,Trucks (30 MT),1044510.0,204723960.0
2024-04-01,IU_Central_3,GU_Central_1,road,15642,Trucks (30 MT),469260.0,78366420.0
2024-04-01,IU_Central_3,GU_Central_3,road,32447,Trucks (30 MT),973410.0,85660080.0
2024-04-01,IU_East_1,GU_East_3,road,22851,Trucks (30 MT),685530.0,228281490.0
2024-04-01,IU_East_2,GU_East_1,road,37247,Trucks (30 MT),1117410.0,138558840.0
2024-04-01,IU_East_2,GU_East_3,road,14361,Trucks (30 MT),430830.0,90043470.0
2024-04-01,IU_East_3,GU_East_2,road,37100,Trucks (30 MT),1113000.0,125769000.0
2024-04-01,IU_North_1,GU_North_2,road,22829,Trucks (30 MT),684870.0,119167380.0
2024-04-01,IU_North_1,GU_North_3,road,43482,Trucks (30 MT),1304460.0,112183560.0
2024-04-01,IU_North_2,GU_North_2,road,20702,Trucks (30 MT),621060.0,169549380.0
2024-04-01,IU_North_3,GU_North_1,road,43654,Trucks (30 MT),1309620.0,91673400.0
2024-04-01,IU_South_1,GU_South_2,road,47552,Trucks (30 MT),1426560.0,81313920.0
2024-04-01,IU_South_2,GU_South_1,road,10203,Trucks (30 MT),306090.0,18671490.0
2024-04-01,IU_South_2,GU_South_3,road,54142,Trucks (30 MT),1624260.0,107201160.0
2024-04-01,IU_South_3,GU_South_1,road,34653,Trucks (30 MT),1039590.0,250541190.0
2024-04-01,IU_West_1,GU_West_2,road,32903,Trucks (30 MT),987090.0,110554080.0
2024-04-01,IU_West_2,GU_West_3,road,36798,Trucks (30 MT),1103940.0,268257420.0
2024-04-01,IU_West_3,GU_West_1,road,33262,Trucks (30 MT),997860.0,85815960.0
2024-05-01,IU_Central_1,GU_Central_2,road,11676,Trucks (30 MT),350280.0,100932047.76
2024-05-01,IU_Central_2,GU_Central_1,road,21301,Trucks (30 MT),639030.0,83465777.54
2024-05-01,IU_Central_2,GU_Central_2,road,17077,Trucks (30 MT),512310.0,100116303.28
2024-05-01,IU_Central_3,GU_Central_1,road,7377,Trucks (30 MT),221310.0,36849653.63
2024-05-01,IU_Central_3,GU_Central_3,road,30022,Trucks (30 MT),900660.0,79024079.95
2024-05-01,IU_East_1,GU_East_3,road,24151,Trucks (30 MT),724530.0,240556173.51
2024-05-01,IU_East_2,GU_East_1,road,34180,Trucks (30 MT),1025400.0,126774205.94
2024-05-01,IU_East_2,GU_East_3,road,5532,Trucks (30 MT),165960.0,34583234.78
2024-05-01,IU_East_3,GU_East_2,road,31096,Trucks (30 MT),932880.0,105104213.46
2024-05-01,IU_North_1,GU_North_2,road,18200,Trucks (30 MT),546000.0,94723512.0
2024-05-01,IU_North_1,GU_North_3,road,35783,Trucks (30 MT),1073490.0,92047575.78
2024-05-01,IU_North_2,GU_North_2,road,18462,Trucks (30 MT),553860.0,150757368.84
2024-05-01,IU_North_3,GU_North_1,road,35305,Trucks (30 MT),1059150.0,73921609.0
2024-05-01,IU_South_1,GU_South_2,road,42714,Trucks (30 MT),1281420.0,72825295.32
2024-05-01,IU_South_2,GU_South_1,road,18932,Trucks (30 MT),567960.0,34543273.11
2024-05-01,IU_South_2,GU_South_3,road,41218,Trucks (30 MT),1236540.0,81370691.35
2024-05-01,IU_South_3,GU_South_1,road,20291,Trucks (30 MT),608730.0,146270804.11
2024-05-01,IU_West_1,GU_West_2,road,31396,Trucks (30 MT),941880.0,105179111.68
2024-05-01,IU_West_2,GU_West_3,road,25773,Trucks (30 MT),773190.0,187330461.4
2024-05-01,IU_West_3,GU_West_1,road,30442,Trucks (30 MT),913260.0,78308478.94
2024-06-01,IU_Central_1,GU_Central_2,road,5068,Trucks (30 MT),152040.0,43939560.0
2024-06-01,IU_Central_2,GU_Central_1,road,7383,Trucks (30 MT),221490.0,29015190.0
2024-06-01,IU_Central_2,GU_Central_2,road,19856,Trucks (30 MT),595680.0,116753280.0
2024-06-01,IU_Central_3,GU_Central_1,road,12601,Trucks (30 MT),378030.0,63131010.0
2024-06-01,IU_Central_3,GU_Central_3,road,20583,Trucks (30 MT),617490.0,54339120.0
2024-06-01,IU_East_1,GU_East_3,road,15309,Trucks (30 MT),459270.0,152936910.0
2024-06-01,IU_East_2,GU_East_1,road,18602,Trucks (30 MT),558060.0,69199440.0
2024-06-01,IU_East_2,GU_East_3,road,6105,Trucks (30 MT),183150.0,38278350.0
2024-06-01,IU_East_3,GU_East_2,road,18887,Trucks (30 MT),566610.0,64026930.0
2024-06-01,IU_North_1,GU_North_2,road,7030,Trucks (30 MT),210900.0,36696600.0
2024-06-01,IU_North_1,GU_North_3,road,30943,Trucks (30 MT),928290.0,79832940.0
2024-06-01,IU_North_2,GU_North_2,road,21485,Trucks (30 MT),644550.0,175962150.0
2024-06-01,IU_North_3,GU_North_1,road,27899,Trucks (30 MT),836970.0,58587900.0
2024-06-01,IU_South_1,GU_South_2,road,27318,Trucks (30 MT),819540.0,46713780.0
2024-06-01,IU_South_2,GU_South_1,road,5225,Trucks (30 MT),156750.0,9561750.0
2024-06-01,IU_South_2,GU_South_3,road,29429,Trucks (30 MT),882870.0,58269420.0
2024-06-01,IU_South_3,GU_South_1,road,21464,Trucks (30 MT),643920.0,155184720.0
2024-06-01,IU_West_1,GU_West_2,road,22067,Trucks (30 MT),662010.0,74145120.0
2024-06-01,IU_West_2,GU_West_3,road,23600,Trucks (30 MT),708000.0,172044000.0
2024-06-01,IU_West_3,GU_West_1,road,22997,Trucks (30 MT),689910.0,59332260.0
2024-07-01,IU_Central_1,GU_Central_2,road,7362,Trucks (30 MT),220860.0,63828540.0
2024-07-01,IU_Central_2,GU_Central_1,road,8382,Trucks (30 MT),251460.0,32941260.0
2024-07-01,IU_Central_2,GU_Central_2,road,13235,Trucks (30 MT),397050.0,77821800.0
2024-07-01,IU_Central_3,GU_Central_1,road,7376,Trucks (30 MT),221280.0,36953760.0
2024-07-01,IU_Central_3,GU_Central_3,road,16305,Trucks (30 MT),489150.0,43045200.0
2024-07-01,IU_East_1,GU_East_3,road,12276,Trucks (30 MT),368280.0,122637240.0
2024-07-01,IU_East_2,GU_East_1,road,16006,Trucks (30 MT),480180.0,59542320.0
2024-07-01,IU_East_2,GU_East_3,road,6506,Trucks (30 MT),195180.0,40792620.0
2024-07-01,IU_East_3,GU_East_2,road,16658,Trucks (30 MT),499740.0,56470620.0
2024-07-01,IU_North_1,GU_North_2,road,4361,Trucks (30 MT),130830.0,22764420.0
2024-07-01,IU_North_1,GU_North_3,road,25115,Trucks (30 MT),753450.0,64796700.0
2024-07-01,IU_North_2,GU_North_2,road,19866,Trucks (30 MT),595980.0,162702540.0
2024-07-01,IU_North_3,GU_North_1,road,25476,Trucks (30 MT),764280.0,53499600.0
2024-07-01,IU_South_1,GU_South_2,road,20775,Trucks (30 MT),623250.0,35525250.0
2024-07-01,IU_South_2,GU_South_1,road,9389,Trucks (30 MT),281670.0,17181870.0
2024-07-01,IU_South_2,GU_South_3,road,22783,Trucks (30 MT),683490.0,45110340.0
2024-07-01,IU_South_3,GU_South_1,road,13313,Trucks (30 MT),399390.0,96252990.0
2024-07-01,IU_West_1,GU_West_2,road,20598,Trucks (30 MT),617940.0,69209280.0
2024-07-01,IU_West_2,GU_West_3,road,18927,Trucks (30 MT),567810.0,137977830.0
2024-07-01,IU_West_3,GU_West_1,road,15878,Trucks (30 MT),476340.0,40965240.0
2024-08-01,IU_Central_1,GU_Central_2,road,5701,Trucks (30 MT),171030.0,49427670.0
2024-08-01,IU_Central_2,GU_Central_1,road,11716,Trucks (30 MT),351480.0,46043880.0
2024-08-01,IU_Central_2,GU_Central_2,road,9217,Trucks (30 MT),276510.0,54195960.0
2024-08-01,IU_Central_3,GU_Central_1,road,6282,Trucks (30 MT),188460.0,31472820.0
2024-08-01,IU_Central_3,GU_Central_3,road,14399,Trucks (30 MT),431970.0,38013360.0
2024-08-01,IU_East_1,GU_East_3,road,11549,Trucks (30 MT),346470.0,115374510.0
2024-08-01,IU_East_2,GU_East_1,road,17504,Trucks (30 MT),525120.0,65114880.0
2024-08-01,IU_East_2,GU_East_3,road,1955,Trucks (30 MT),58650.0,12257850.0
2024-08-01,IU_East_3,GU_East_2,road,17556,Trucks (30 MT),526680.0,59514840.0
2024-08-01,IU_North_1,GU_North_2,road,6539,Trucks (30 MT),196170.0,34133580.0
2024-08-01,IU_North_1,GU_North_3,road,23145,Trucks (30 MT),694350.0,59714100.0
2024-08-01,IU_North_2,GU_North_2,road,22084,Trucks (30 MT),662520.0,180867960.0
2024-08-01,IU_North_3,GU_North_1,road,22970,Trucks (30 MT),689100.0,48237000.0
2024-08-01,IU_South_1,GU_South_2,road,20893,Trucks (30 MT),626790.0,35727030.0
2024-08-01,IU_South_2,GU_South_1,road,8387,Trucks (30 MT),251610.0,15348210.0
2024-08-01,IU_South_2,GU_South_3,road,19657,Trucks (30 MT),589710.0,38920860.0
2024-08-01,IU_South_3,GU_South_1,road,12696,Trucks (30 MT),380880.0,91792080.0
2024-08-01,IU_West_1,GU_West_2,road,16885,Trucks (30 MT),506550.0,56733600.0
2024-08-01,IU_West_2,GU_West_3,road,18961,Trucks (30 MT),568830.0,138225690.0
2024-08-01,IU_West_3,GU_West_1,road,16814,Trucks (30 MT),504420.0,43380120.0
2024-09-01,IU_Central_1,GU_Central_2,road,4349,Trucks (30 MT),130470.0,37705830.0
2024-09-01,IU_Central_2,GU_Central_1,road,11627,Trucks (30 MT),348810.0,45694110.0
2024-09-01,IU_Central_2,GU_Central_2,road,17774,Trucks (30 MT),533220.0,104511120.0
2024-09-01,IU_Central_3,GU_Central_1,road,6571,Trucks (30 MT),197130.0,32920710.0
2024-09-01,IU_Central_3,GU_Central_3,road,19384,Trucks (30 MT),581520.0,51173760.0
2024-09-01,IU_East_1,GU_East_3,road,2305,Trucks (30 MT),69150.0,23026950.0
2024-09-01,IU_East_2,GU_East_1,road,15545,Trucks (30 MT),466350.0,57827400.0
2024-09-01,IU_East_2,GU_East_3,road,17847,Trucks (30 MT),535410.0,111900690.0
2024-09-01,IU_East_3,GU_East_2,road,18214,Trucks (30 MT),546420.0,61745460.0
2024-09-01,IU_North_1,GU_North_2,road,11747,Trucks (30 MT),352410.0,61319340.0
2024-09-01,IU_North_1,GU_North_3,road,25497,Trucks (30 MT),764910.0,65782260.0
2024-09-01,IU_North_2,GU_North_2,road,13319,Trucks (30 MT),399570.0,109082610.0
2024-09-01,IU_North_3,GU_North_1,road,21760,Trucks (30 MT),652800.0,45696000.0
2024-09-01,IU_South_1,GU_South_2,road,26241,Trucks (30 MT),787230.0,44872110.0
2024-09-01,IU_South_2,GU_South_1,road,12604,Trucks (30 MT),378120.0,23065320.0
2024-09-01,IU_South_2,GU_South_3,road,27015,Trucks (30 MT),810450.0,53489700.0
2024-09-01,IU_South_3,GU_South_1,road,17526,Trucks (30 MT),525780.0,126712980.0
2024-09-01,IU_West_1,GU_West_2,road,19876,Trucks (30 MT),596280.0,66783360.0
2024-09-01,IU_West_2,GU_West_3,road,22521,Trucks (30 MT),675630.0,164178090.0
2024-09-01,IU_West_3,GU_West_1,road,21449,Trucks (30 MT),643470.0,55338420.0
2024-10-01,IU_Central_2,GU_Central_1,road,14120,Trucks (30 MT),423600.0,55491600.0
2024-10-01,IU_Central_2,GU_Central_2,road,26337,Trucks (30 MT),790110.0,154861560.0
2024-10-01,IU_Central_3,GU_Central_1,road,10430,Trucks (30 MT),312900.0,52254300.0
2024-10-01,IU_Central_3,GU_Central_3,road,25985,Trucks (30 MT),779550.0,68600400.0
2024-10-01,IU_East_1,GU_East_3,road,16722,Trucks (30 MT),501660.0,167052780.0
2024-10-01,IU_East_2,GU_East_1,road,27411,Trucks (30 MT),822330.0,101968920.0
2024-10-01,IU_East_2,GU_East_3,road,6134,Trucks (30 MT),184020.0,38460180.0
2024-10-01,IU_East_3,GU_East_2,road,22073,Trucks (30 MT),662190.0,74827470.0
2024-10-01,IU_North_1,GU_North_2,road,15466,Trucks (30 MT),463980.0,80732520.0
2024-10-01,IU_North_1,GU_North_3,road,34526,Trucks (30 MT),1035780.0,89077080.0
2024-10-01,IU_North_2,GU_North_2,road,15392,Trucks (30 MT),461760.0,126060480.0
2024-10-01,IU_North_3,GU_North_1,road,34208,Trucks (30 MT),1026240.0,71836800.0
2024-10-01,IU_South_1,GU_South_2,road,33252,Trucks (30 MT),997560.0,56860920.0
2024-10-01,IU_South_2,GU_South_1,road,15071,Trucks (30 MT),452130.0,27579930.0
2024-10-01,IU_South_2,GU_South_3,road,35885,Trucks (30 MT),1076550.0,71052300.0
